﻿filterId,filterName,optionName,optionId,ID
CARRIER,Flight: Airlines,Promech Air,Z3,2135
CARRIER,Flight: Airlines,Passaredo Transportes Aereos,P3,2136
CARRIER,Flight: Airlines,Livingston,JN,2137
CARRIER,Flight: Airlines,Avia Traffic,YK,2138
CARRIER,Flight: Airlines,Avialeasing,EC,2139
CARRIER,Flight: Airlines,Avianca,AV,2140
CARRIER,Flight: Airlines,Avianca Brazil,O6,2141
CARRIER,Flight: Airlines,Avianca Cargo,QT,2142
CARRIER,Flight: Airlines,Aviastar,MV,2143
CARRIER,Flight: Airlines,Perimeter Aviation,'4B',2144
CARRIER,Flight: Airlines,TAM Linhas Aereas,JJ,2145
CARRIER,Flight: Airlines,SkyWest Airlines,OO,2146
CARRIER,Flight: Airlines,Azerbaijan Airlines,J2,2147
CARRIER,Flight: Airlines,Azul,AD,2148
CARRIER,Flight: Airlines,B&H Airlines,JA,2149
CARRIER,Flight: Airlines,Jordan International Air Cargo,J4,2150
CARRIER,Flight: Airlines,Bahamasair,UP,2151
CARRIER,Flight: Airlines,Bangkok Airways,PG,2152
CARRIER,Flight: Airlines,Bankair,B4,2153
CARRIER,Flight: Airlines,Chanchangi Airlines,'5B',2154
CARRIER,Flight: Airlines,Interlink Airlines,ID,2155
CARRIER,Flight: Airlines,Bearskin Airlines,JV,2156
CARRIER,Flight: Airlines,Bek Air,Z9,2157
CARRIER,Flight: Airlines,Belair,'4T',2158
CARRIER,Flight: Airlines,Belavia Belarusian Airlines,B2,2159
CARRIER,Flight: Airlines,SF Airlines,O3,2160
CARRIER,Flight: Airlines,Bemidji Airlines,CH,2161
CARRIER,Flight: Airlines,Easy Fly Express,'8E',2162
CARRIER,Flight: Airlines,Berjaya Air,J8,2163
CARRIER,Flight: Airlines,Bhutan Airlines,B3,2164
CARRIER,Flight: Airlines,Biman Banglasdesh Airlines,BG,2165
CARRIER,Flight: Airlines,NHT Linhas Aereas,NT,2166
CARRIER,Flight: Airlines,Bismillah Airlines,'5Z',2167
CARRIER,Flight: Airlines,Blue Air,'0B',2168
CARRIER,Flight: Airlines,Bluebird Airways,BZ,2169
CARRIER,Flight: Airlines,Blue Panorama Airlines,BV,2170
CARRIER,Flight: Airlines,Blue1,KF,2171
CARRIER,Flight: Airlines,Bluebird Cargo,BF,2172
CARRIER,Flight: Airlines,bmi Regional,WW,2173
CARRIER,Flight: Airlines,Boliviana de Aviacion - BoA,OB,2174
CARRIER,Flight: Airlines,Nouvelair,BJ,2175
CARRIER,Flight: Airlines,Eritrean Airlines,B8,2176
CARRIER,Flight: Airlines,BQB Lineas Aereas,'5Q',2177
CARRIER,Flight: Airlines,Braathens Regional,DC,2178
CARRIER,Flight: Airlines,Thomas Cook Airlines Belgium,FQ,2179
CARRIER,Flight: Airlines,British Airways,BA,2180
CARRIER,Flight: Airlines,Brussels Airlines,SN,2181
CARRIER,Flight: Airlines,Bural,U4,2182
CARRIER,Flight: Airlines,Bukovyna Airlines,BQ,2183
CARRIER,Flight: Airlines,Bulgaria Air,FB,2184
CARRIER,Flight: Airlines,Buraq Air,UZ,2185
CARRIER,Flight: Airlines,Gambia Bird,'3B',2186
CARRIER,Flight: Airlines,Business Air,'8B',2187
CARRIER,Flight: Airlines,BVI Airways,XV,2188
CARRIER,Flight: Airlines,CAA - Compagnie Africaine dAviation,BU,2189
CARRIER,Flight: Airlines,Nature Air,'5C',2190
CARRIER,Flight: Airlines,Camair,QC,2191
CARRIER,Flight: Airlines,Cambodia Angkor Air,K6,2192
CARRIER,Flight: Airlines,Cambodia Bayon Airlines,BD,2193
CARRIER,Flight: Airlines,Canadian North,'5T',2194
CARRIER,Flight: Airlines,Tropic Air,PM,2195
CARRIER,Flight: Airlines,CanJet Airlines,C6,2196
CARRIER,Flight: Airlines,Cape Air,'9K',2197
CARRIER,Flight: Airlines,Deer Air,JD,2198
CARRIER,Flight: Airlines,Cardig Air Cargo,'8F',2199
CARRIER,Flight: Airlines,La Costena,W8,2200
CARRIER,Flight: Airlines,Cronos Airlines,C8,2201
CARRIER,Flight: Airlines,Iran Airtour,B9,2202
CARRIER,Flight: Airlines,Carpatair,V3,2203
CARRIER,Flight: Airlines,Caspian Airlines,RV,2204
CARRIER,Flight: Airlines,Cathay Pacific,CX,2205
CARRIER,Flight: Airlines,Cayman Airways,KX,2206
CARRIER,Flight: Airlines,Cebu Pacific Air,'5J',2207
CARRIER,Flight: Airlines,Ceiba Intercontinental,C2,2208
CARRIER,Flight: Airlines,Centurion Air Cargo,WE,2209
CARRIER,Flight: Airlines,Chalair Aviation,CE,2210
CARRIER,Flight: Airlines,LADE - Lineas Aereas Del Estado,'5U',2211
CARRIER,Flight: Airlines,Cham Wings Airlines,'6Q',2212
CARRIER,Flight: Airlines,Changan Airlines,'2Z',2213
CARRIER,Flight: Airlines,Chautauqua Airlines,RP,2214
CARRIER,Flight: Airlines,Chengdu Airlines,EU,2215
CARRIER,Flight: Airlines,China Airlines,CI,2216
CARRIER,Flight: Airlines,China Cargo Airlines,CK,2217
CARRIER,Flight: Airlines,China Eastern Yunnan,MU,2218
CARRIER,Flight: Airlines,China Express Airlines,G5,2219
CARRIER,Flight: Airlines,China Southern Airlines,CZ,2220
CARRIER,Flight: Airlines,China United Airlines,KN,2221
CARRIER,Flight: Airlines,Chongqing Airlines,'0Q',2222
CARRIER,Flight: Airlines,Citilink,QG,2223
CARRIER,Flight: Airlines,Semeyavia,E8,2224
CARRIER,Flight: Airlines,CityJet,WX,2225
CARRIER,Flight: Airlines,SA Alliance Air Express,ZM,2226
CARRIER,Flight: Airlines,Star Air,DQ,2227
CARRIER,Flight: Airlines,Cobham Aviation Services,NC,2228
CARRIER,Flight: Airlines,Comair / Kulula,MN,2229
CARRIER,Flight: Airlines,CommutAir / United Express,C5,2230
CARRIER,Flight: Airlines,Comores Aviation International,O5,2231
CARRIER,Flight: Airlines,Compass Airlines,CP,2232
CARRIER,Flight: Airlines,Condor,DE,2233
CARRIER,Flight: Airlines,SA Express,XZ,2234
CARRIER,Flight: Airlines,Conviasa,VO,2235
CARRIER,Flight: Airlines,Copa Airlines,CM,2236
CARRIER,Flight: Airlines,Copa Airlines Colombia,P5,2237
CARRIER,Flight: Airlines,Corendon Airlines,XC,2238
CARRIER,Flight: Airlines,Corsair International,SS,2239
CARRIER,Flight: Airlines,Jeju Air,'7C',2240
CARRIER,Flight: Airlines,Croatia Airlines,OU,2241
CARRIER,Flight: Airlines,Cruiser Linhas Aereas,J6,2242
CARRIER,Flight: Airlines,CSA Czech Airlines,OK,2243
CARRIER,Flight: Airlines,Cubana de Aviacion,CU,2244
CARRIER,Flight: Airlines,Dana Air,'9J',2245
CARRIER,Flight: Airlines,Danish Air Transport - DAT,DX,2246
CARRIER,Flight: Airlines,Delta Air Lines,DL,2247
CARRIER,Flight: Airlines,Denim Air,J7,2248
CARRIER,Flight: Airlines,DHL Aero Expreso,D5,2249
CARRIER,Flight: Airlines,DHL de Guatemala,L3,2250
CARRIER,Flight: Airlines,DHL Ecuador,'7T',2251
CARRIER,Flight: Airlines,DHL International Aviation ME,ES,2252
CARRIER,Flight: Airlines,Direktflyg,HS,2253
CARRIER,Flight: Airlines,Dniproavia,Z6,2254
CARRIER,Flight: Airlines,Donavia,D9,2255
CARRIER,Flight: Airlines,RACSA,R6,2256
CARRIER,Flight: Airlines,DragonAir,KA,2257
CARRIER,Flight: Airlines,Druk Air,KB,2258
CARRIER,Flight: Airlines,Eagle Air,H7,2259
CARRIER,Flight: Airlines,Ernest Airlines,EG,2260
CARRIER,Flight: Airlines,East Horizon Airlines,EA,2261
CARRIER,Flight: Airlines,Eastern Airways,T3,2262
CARRIER,Flight: Airlines,Qantas Airways,QF,2263
CARRIER,Flight: Airlines,Eastern SkyJets,EE,2264
CARRIER,Flight: Airlines,Far Eastern Air Transport,EF,2265
CARRIER,Flight: Airlines,EasyJet,U2,2266
CARRIER,Flight: Airlines,easyJet Switzerland,DS,2267
CARRIER,Flight: Airlines,Edelweiss Air,WK,2269
CARRIER,Flight: Airlines,Shenzhen Airlines,ZH,2270
CARRIER,Flight: Airlines,EgyptAir Express,MS,2271
CARRIER,Flight: Airlines,El Al,LY,2272
CARRIER,Flight: Airlines,Emirates Airline,EK,2273
CARRIER,Flight: Airlines,Endeavor Air,'9E',2274
CARRIER,Flight: Airlines,Envoy Air,MQ,2275
CARRIER,Flight: Airlines,Estafeta Carga Aerea,E7,2276
CARRIER,Flight: Airlines,Estonian Air,OV,2277
CARRIER,Flight: Airlines,Ethiopian Airlines,ET,2278
CARRIER,Flight: Airlines,Etihad Airways,EY,2279
CARRIER,Flight: Airlines,Volare Aircompany,F7,2280
CARRIER,Flight: Airlines,Euroatlantic Airways,YU,2281
CARRIER,Flight: Airlines,EuroLOT,K2,2282
CARRIER,Flight: Airlines,Europe Airpost,'5O',2283
CARRIER,Flight: Airlines,European AirTransport,QY,2284
CARRIER,Flight: Airlines,Eurowings,EW,2285
CARRIER,Flight: Airlines,EVA Air,BR,2286
CARRIER,Flight: Airlines,K-Mile Air,'8K',2287
CARRIER,Flight: Airlines,Sun-Air of Scandinavia,EZ,2288
CARRIER,Flight: Airlines,Jetstar Asia,'3K',2289
CARRIER,Flight: Airlines,Express Air,XN,2290
CARRIER,Flight: Airlines,ExpressJet,XE,2291
CARRIER,Flight: Airlines,SafariLink Aviation,F2,2292
CARRIER,Flight: Airlines,Fars Air Qeshm,QE,2293
CARRIER,Flight: Airlines,Sky King,F3,2294
CARRIER,Flight: Airlines,FastJet,FN,2295
CARRIER,Flight: Airlines,FedEx Express,FX,2296
CARRIER,Flight: Airlines,Fiji Airways,FJ,2297
CARRIER,Flight: Airlines,Finnair,AY,2298
CARRIER,Flight: Airlines,Firefly,FY,2299
CARRIER,Flight: Airlines,First Air,'7F',2300
CARRIER,Flight: Airlines,Florida West International Airlines,RF,2301
CARRIER,Flight: Airlines,Fly540,'5H',2302
CARRIER,Flight: Airlines,Fly540 Ghana,'5G',2303
CARRIER,Flight: Airlines,FlyBe,BE,2304
CARRIER,Flight: Airlines,FlyBy Nordic,FC,2305
CARRIER,Flight: Airlines,flyDubai,FZ,2306
CARRIER,Flight: Airlines,Flyglinjen,TE,2307
CARRIER,Flight: Airlines,FlyMontserrat,'5M',2308
CARRIER,Flight: Airlines,Flynas,XY,2309
CARRIER,Flight: Airlines,Hamburg Airways,HK,2310
CARRIER,Flight: Airlines,Freebird Airlines,FH,2311
CARRIER,Flight: Airlines,Freedom Air,FP,2312
CARRIER,Flight: Airlines,Frontier Airlines,F9,2313
CARRIER,Flight: Airlines,Fuji Dream Airlines,JH,2314
CARRIER,Flight: Airlines,Gabon Airlines Cargo,'6G',2315
CARRIER,Flight: Airlines,Garuda Indonesia Airways,GA,2316
CARRIER,Flight: Airlines,Gazpromavia Aviation,'4G',2317
CARRIER,Flight: Airlines,Georgian Airways,A9,2318
CARRIER,Flight: Airlines,Germania,ST,2319
CARRIER,Flight: Airlines,Germanwings,'4U',2320
CARRIER,Flight: Airlines,Guinea Bissau Airlines,G6,2321
CARRIER,Flight: Airlines,Star Flyer,'7G',2322
CARRIER,Flight: Airlines,Global Supply Systems,XH,2323
CARRIER,Flight: Airlines,Globus,GH,2324
CARRIER,Flight: Airlines,Go Air,G8,2325
CARRIER,Flight: Airlines,Mesa Airlines,YV,2326
CARRIER,Flight: Airlines,KAPO,G7,2327
CARRIER,Flight: Airlines,GOL Linhas Aereas Inteligentes,G3,2328
CARRIER,Flight: Airlines,Gorkha Airlines,G1,2329
CARRIER,Flight: Airlines,Grand Canyon Airlines,YR,2330
CARRIER,Flight: Airlines,Grand China Air,CN,2331
CARRIER,Flight: Airlines,Sky Gabon,GV,2332
CARRIER,Flight: Airlines,Great Lakes Airlines,ZK,2333
CARRIER,Flight: Airlines,Grozny Avia,ZG,2334
CARRIER,Flight: Airlines,Jazeera Airways,J9,2336
CARRIER,Flight: Airlines,Gulf Air,GF,2337
CARRIER,Flight: Airlines,Hainan Airlines,HU,2338
CARRIER,Flight: Airlines,Saga Airlines,H3,2339
CARRIER,Flight: Airlines,Hawaiian Airlines,HA,2340
CARRIER,Flight: Airlines,Hawkair Aviation Services,BH,2341
CARRIER,Flight: Airlines,Heavylift Cargo Airlines,HN,2342
CARRIER,Flight: Airlines,Hebei Airlines,NS,2343
CARRIER,Flight: Airlines,Heli Air Monaco,YO,2344
CARRIER,Flight: Airlines,Helijet Airways,JB,2345
CARRIER,Flight: Airlines,Helitt Airlines,H9,2346
CARRIER,Flight: Airlines,Hellenic Imperial Airways,HT,2347
CARRIER,Flight: Airlines,Helvetic Airways,'2L',2348
CARRIER,Flight: Airlines,Hemus Air,DU,2349
CARRIER,Flight: Airlines,Henan Airlines,VD,2350
CARRIER,Flight: Airlines,Hex Air,UD,2351
CARRIER,Flight: Airlines,Odessa Airlines,'5K',2352
CARRIER,Flight: Airlines,Hong Kong Airlines,HX,2353
CARRIER,Flight: Airlines,Hong Kong Express Airways,UO,2354
CARRIER,Flight: Airlines,Juneyao Airlines,HO,2355
CARRIER,Flight: Airlines,IBC Airways,II,2356
CARRIER,Flight: Airlines,Iberia,IB,2357
CARRIER,Flight: Airlines,Iberia Express,I2,2358
CARRIER,Flight: Airlines,Ibex Airlines,FW,2359
CARRIER,Flight: Airlines,Icelandair,FI,2360
CARRIER,Flight: Airlines,IFL Group / Gulf & Caribbean Air,IF,2361
CARRIER,Flight: Airlines,I-Fly,H5,2362
CARRIER,Flight: Airlines,IndiGo Airlines,'6E',2363
CARRIER,Flight: Airlines,Paramount Airways,I7,2364
CARRIER,Flight: Airlines,Indonesia AirAsia,QZ,2365
CARRIER,Flight: Airlines,Insel Air,'7I',2366
CARRIER,Flight: Airlines,Inter Air Airlines,D6,2367
CARRIER,Flight: Airlines,National Airways Cameroon,'9O',2368
CARRIER,Flight: Airlines,InterCaribbean Airways,JY,2369
CARRIER,Flight: Airlines,Intercontinental Airways,'5W',2370
CARRIER,Flight: Airlines,Interjet,'4O',2371
CARRIER,Flight: Airlines,InterSky,'3L',2372
CARRIER,Flight: Airlines,IrAero Airlines,RD,2373
CARRIER,Flight: Airlines,Iran Air,IR,2374
CARRIER,Flight: Airlines,Iran Aseman Airlines,EP,2375
CARRIER,Flight: Airlines,Iraqi Airways,IA,2376
CARRIER,Flight: Airlines,Irtysh-Air,IH,2377
CARRIER,Flight: Airlines,Island Air,WP,2378
CARRIER,Flight: Airlines,Island Airlines,IS,2379
CARRIER,Flight: Airlines,Islena Airlines,WC,2380
CARRIER,Flight: Airlines,Israir,'6H',2381
CARRIER,Flight: Airlines,Izair,'4I',2382
CARRIER,Flight: Airlines,Izhavia,I8,2383
CARRIER,Flight: Airlines,J-Air,XM,2384
CARRIER,Flight: Airlines,Japan Air Commuter,'3X',2385
CARRIER,Flight: Airlines,Japan Airlines,JL,2386
CARRIER,Flight: Airlines,Japan Transocean Air,NU,2387
CARRIER,Flight: Airlines,South Supreme Airlines,JU,2388
CARRIER,Flight: Airlines,Jazz Air,QK,2389
CARRIER,Flight: Airlines,Jet Airways,'9W',2390
CARRIER,Flight: Airlines,Jet Asia Airways,JF,2391
CARRIER,Flight: Airlines,Jet Aviation Business Jets,PP,2392
CARRIER,Flight: Airlines,Jet Express Gabon,G2,2393
CARRIER,Flight: Airlines,Jet2,LS,2394
CARRIER,Flight: Airlines,Jet4You,'8J',2395
CARRIER,Flight: Airlines,JetAir,O2,2396
CARRIER,Flight: Airlines,Jetairfly / WXYZ,TB,2397
CARRIER,Flight: Airlines,JetBlue Airways,B6,2398
CARRIER,Flight: Airlines,Jetclub,'0J',2399
CARRIER,Flight: Airlines,JetKonnect,S2,2400
CARRIER,Flight: Airlines,Red Wings Airlines,WZ,2401
CARRIER,Flight: Airlines,JetStar Japan,GK,2402
CARRIER,Flight: Airlines,JetStar Pacific,BL,2403
CARRIER,Flight: Airlines,Jett8 Airlines,JX,2404
CARRIER,Flight: Airlines,Jin Air,LJ,2405
CARRIER,Flight: Airlines,Jordan Aviation,R5,2406
CARRIER,Flight: Airlines,Joy Air,JR,2407
CARRIER,Flight: Airlines,Kalitta Charters,K9,2408
CARRIER,Flight: Airlines,KalStar Aviation,KD,2409
CARRIER,Flight: Airlines,Kam Air,RQ,2410
CARRIER,Flight: Airlines,Kaya Airlines,IK,2411
CARRIER,Flight: Airlines,Kelowna Flightcraft,KW,2412
CARRIER,Flight: Airlines,Kenmore Air,M5,2413
CARRIER,Flight: Airlines,Kenya Airways,KQ,2414
CARRIER,Flight: Airlines,Kish Air,Y9,2415
CARRIER,Flight: Airlines,Kivalliq Air,FK,2416
CARRIER,Flight: Airlines,KLM,KL,2417
CARRIER,Flight: Airlines,KLM Cityhopper,WA,2418
CARRIER,Flight: Airlines,Korean Air,KE,2419
CARRIER,Flight: Airlines,Korongo Airlines,ZC,2420
CARRIER,Flight: Airlines,Kunming Airlines,KY,2421
CARRIER,Flight: Airlines,Kuwait Airways,KU,2422
CARRIER,Flight: Airlines,Kygyzstan Aircompany,QH,2423
CARRIER,Flight: Airlines,La Compagnie,B0,2424
CARRIER,Flight: Airlines,LAM Mozambique,TM,2425
CARRIER,Flight: Airlines,LATAM Airlines,LA,2426
CARRIER,Flight: Airlines,LAN Argentina,'4M',2427
CARRIER,Flight: Airlines,LAN Cargo,UC,2428
CARRIER,Flight: Airlines,TAPO-Avia,'4C',2429
CARRIER,Flight: Airlines,LAN Ecuador,XL,2430
CARRIER,Flight: Airlines,LAN Express,LU,2431
CARRIER,Flight: Airlines,LAN Peru,LP,2432
CARRIER,Flight: Airlines,Lanco,L7,2433
CARRIER,Flight: Airlines,LASER Airlines,QL,2434
CARRIER,Flight: Airlines,Lao Airlines,QV,2435
CARRIER,Flight: Airlines,Lao Central Airlines,LF,2436
CARRIER,Flight: Airlines,Lauda Air,NG,2437
CARRIER,Flight: Airlines,LGW - Luftfahrtgesellschaft Walter,HE,2439
CARRIER,Flight: Airlines,LIAT,LI,2440
CARRIER,Flight: Airlines,Libyan Airlines,LN,2441
CARRIER,Flight: Airlines,Lignes Aeriennes Congolaises - LAC,'4V',2442
CARRIER,Flight: Airlines,Lina Congo,GC,2443
CARRIER,Flight: Airlines,Lion Airlines,JT,2444
CARRIER,Flight: Airlines,Cobalt Air,CO,2445
CARRIER,Flight: Airlines,LOT Polish Airlines,LO,2446
CARRIER,Flight: Airlines,Lucky Air,'8L',2447
CARRIER,Flight: Airlines,Lufthansa Cityline,CL,2448
CARRIER,Flight: Airlines,Lugansk Airlines,LE,2449
CARRIER,Flight: Airlines,Luxair,LG,2450
CARRIER,Flight: Airlines,Lynden Air Cargo,L2,2451
CARRIER,Flight: Airlines,Macair Jet,VM,2452
CARRIER,Flight: Airlines,Mahan Air,W5,2453
CARRIER,Flight: Airlines,Malaysia Airlines,MH,2454
CARRIER,Flight: Airlines,Maldivian,Q2,2455
CARRIER,Flight: Airlines,Malindo Air,OD,2456
CARRIER,Flight: Airlines,Malmo Aviation,TF,2457
CARRIER,Flight: Airlines,Mandarin Airlines,AE,2458
CARRIER,Flight: Airlines,Mango,JE,2459
CARRIER,Flight: Airlines,Mid Airlines,'7Y',2460
CARRIER,Flight: Airlines,Mount Cook Airlines,NM,2461
CARRIER,Flight: Airlines,Tropical Airways dHaiti,M7,2462
CARRIER,Flight: Airlines,Martinair,MP,2463
CARRIER,Flight: Airlines,Maya Island Air,MY,2464
CARRIER,Flight: Airlines,TbilAviaMsheni Airlines,L6,2465
CARRIER,Flight: Airlines,MaxAir,NR,2466
CARRIER,Flight: Airlines,Mistral Air,'7M',2467
CARRIER,Flight: Airlines,Medavia,N5,2468
CARRIER,Flight: Airlines,Mega Maldives Airlines,LV,2469
CARRIER,Flight: Airlines,Air Italy,IG,2470
CARRIER,Flight: Airlines,Merpati Nusantara Airlines,MZ,2471
CARRIER,Flight: Airlines,MetroJet,'7K',2472
CARRIER,Flight: Airlines,Miami Air International,LL,2473
CARRIER,Flight: Airlines,MIAT - Mongolian Airlines,OM,2474
CARRIER,Flight: Airlines,Middle East Airlines - MEA,ME,2475
CARRIER,Flight: Airlines,Midex Airlines,MG,2476
CARRIER,Flight: Airlines,Midwest Airlines,YX,2477
CARRIER,Flight: Airlines,Mihin Lanka,MJ,2478
CARRIER,Flight: Airlines,MNG Airlines,MB,2479
CARRIER,Flight: Airlines,Mokulele Airlines,MW,2480
CARRIER,Flight: Airlines,Moldavian Airlines,'2M',2481
CARRIER,Flight: Airlines,Monarch Airlines,ZB,2482
CARRIER,Flight: Airlines,Montenegro Airlines,YM,2483
CARRIER,Flight: Airlines,Moskovia Airlines,'3R',2484
CARRIER,Flight: Airlines,Motor Sich Airlines,M9,2485
CARRIER,Flight: Airlines,MRK Airlines,'6V',2486
CARRIER,Flight: Airlines,Myanmar Airways International - MAI,'8M',2487
CARRIER,Flight: Airlines,Myanmar National Airways,UB,2488
CARRIER,Flight: Airlines,Tranwest Air,'9T',2489
CARRIER,Flight: Airlines,Naft Airlines,NV,2490
CARRIER,Flight: Airlines,TMA Cargo,T2,2491
CARRIER,Flight: Airlines,Nasair,UE,2492
CARRIER,Flight: Airlines,National Airlines,N8,2493
CARRIER,Flight: Airlines,NAYSA,ZN,2494
CARRIER,Flight: Airlines,Neos,NO,2495
CARRIER,Flight: Airlines,Nepal Airlines,RA,2496
CARRIER,Flight: Airlines,Neptune Air,N7,2497
CARRIER,Flight: Airlines,New England Airlines,EJ,2498
CARRIER,Flight: Airlines,Yuzmashavia,'2N',2499
CARRIER,Flight: Airlines,Niki,HG,2500
CARRIER,Flight: Airlines,Nile Air,NP,2501
CARRIER,Flight: Airlines,Nippon Cargo Airlines,KZ,2502
CARRIER,Flight: Airlines,Nok Air,DD,2503
CARRIER,Flight: Airlines,SGA Airlines,'5E',2504
CARRIER,Flight: Airlines,Shaheen Air International,NL,2505
CARRIER,Flight: Airlines,North Cariboo Air,'5N',2506
CARRIER,Flight: Airlines,Nordic Global Airlines,NJ,2507
CARRIER,Flight: Airlines,NordStar Airlines,Y7,2508
CARRIER,Flight: Airlines,Trans Air Benin,N4,2509
CARRIER,Flight: Airlines,North Wright Airways,HW,2510
CARRIER,Flight: Airlines,Northern Air Cargo,D1,2511
CARRIER,Flight: Airlines,Northern Thurderbird Air,'4R',2512
CARRIER,Flight: Airlines,Northwestern Air,J3,2513
CARRIER,Flight: Airlines,Norwegian,DY,2514
CARRIER,Flight: Airlines,Nova Airways,O9,2515
CARRIER,Flight: Airlines,Novair,'1I',2516
CARRIER,Flight: Airlines,Novo Air,VQ,2517
CARRIER,Flight: Airlines,Okay Airlines,BK,2518
CARRIER,Flight: Airlines,Olympic Air,OA,2519
CARRIER,Flight: Airlines,Oman Air,WY,2520
CARRIER,Flight: Airlines,PGA Express,OC,2521
CARRIER,Flight: Airlines,Orenair,R2,2523
CARRIER,Flight: Airlines,Orient Thai Airlines,OX,2524
CARRIER,Flight: Airlines,Our Airline,ON,2525
CARRIER,Flight: Airlines,Overland Airways,OJ,2526
CARRIER,Flight: Airlines,Trade Air,'8P',2527
CARRIER,Flight: Airlines,Operated by Lauda,LW,2528
CARRIER,Flight: Airlines,PacificFlier.com,PI,2529
CARRIER,Flight: Airlines,Pakistan International Airlines,PK,2530
CARRIER,Flight: Airlines,PAL Airlines,PB,2531
CARRIER,Flight: Airlines,Primera Air,PF,2532
CARRIER,Flight: Airlines,PAN Air (TNT),PV,2533
CARRIER,Flight: Airlines,Payam Air,'2F',2534
CARRIER,Flight: Airlines,Peach,MM,2535
CARRIER,Flight: Airlines,Pegasus Airlines,PC,2536
CARRIER,Flight: Airlines,Royal Daisy Airlines,'6D',2537
CARRIER,Flight: Airlines,PenAir,KS,2538
CARRIER,Flight: Airlines,Peoples Vienna Line,PE,2539
CARRIER,Flight: Airlines,Peruvian Airlines,P9,2540
CARRIER,Flight: Airlines,Petra Airlines,'9P',2541
CARRIER,Flight: Airlines,Ukraine International Airlines,PS,2542
CARRIER,Flight: Airlines,PGA - Portugalia Airlines,NI,2543
CARRIER,Flight: Airlines,Philippine Airlines,PR,2544
CARRIER,Flight: Airlines,Satena,'9R',2545
CARRIER,Flight: Airlines,US Airways,US,2546
CARRIER,Flight: Airlines,Polet Airlines,PO,2547
CARRIER,Flight: Airlines,Polynesian Airlines,PH,2548
CARRIER,Flight: Airlines,Porter Airlines,PD,2549
CARRIER,Flight: Airlines,Precision Air,PW,2550
CARRIER,Flight: Airlines,Principal Airlines - PAL,'5P',2551
CARRIER,Flight: Airlines,Private Wings,'8W',2552
CARRIER,Flight: Airlines,Privilege Style,P6,2553
CARRIER,Flight: Airlines,Proflight Zambia,P0,2554
CARRIER,Flight: Airlines,Pullmantur Air,EB,2555
CARRIER,Flight: Airlines,Qingdao Airlines,QW,2556
CARRIER,Flight: Airlines,Ravn Alaska,'7H',2557
CARRIER,Flight: Airlines,Real Tonga,RT,2558
CARRIER,Flight: Airlines,Regent Airways,RX,2559
CARRIER,Flight: Airlines,Royal Falcon Airlines,RL,2560
CARRIER,Flight: Airlines,Republic Airlines,RW,2561
CARRIER,Flight: Airlines,Rex - Regional Express,ZL,2562
CARRIER,Flight: Airlines,Romavia,WQ,2563
CARRIER,Flight: Airlines,Rossiya Airlines,FV,2564
CARRIER,Flight: Airlines,Rotana Jet,RG,2565
CARRIER,Flight: Airlines,Rovos Air,'6P',2566
CARRIER,Flight: Airlines,Royal Air Maroc,AT,2567
CARRIER,Flight: Airlines,Royal Brunei Airlines,BI,2568
CARRIER,Flight: Airlines,Royal Jordanian Airlines,RJ,2569
CARRIER,Flight: Airlines,Royal Wings,RY,2570
CARRIER,Flight: Airlines,Rus Aviation,R4,2571
CARRIER,Flight: Airlines,RusLine,'7R',2572
CARRIER,Flight: Airlines,Russian Sky,P7,2573
CARRIER,Flight: Airlines,RwandAir,WB,2574
CARRIER,Flight: Airlines,Ryanair,FR,2575
CARRIER,Flight: Airlines,S7 Airlines,S7,2576
CARRIER,Flight: Airlines,South African Airways,SA,2577
CARRIER,Flight: Airlines,Safair,FA,2578
CARRIER,Flight: Airlines,Safi Airlines,'4Q',2579
CARRIER,Flight: Airlines,Superior Aviation,SO,2580
CARRIER,Flight: Airlines,Samarkand Airways,C7,2581
CARRIER,Flight: Airlines,SANSA,RZ,2582
CARRIER,Flight: Airlines,Saravia,'6W',2583
CARRIER,Flight: Airlines,Scandinavian Airlines - SAS,SK,2584
CARRIER,Flight: Airlines,SAT Airlines,HZ,2585
CARRIER,Flight: Airlines,SATA Air Acores,SP,2586
CARRIER,Flight: Airlines,SATA International,S4,2587
CARRIER,Flight: Airlines,Saudia,SV,2588
CARRIER,Flight: Airlines,SBA Airlines,S3,2589
CARRIER,Flight: Airlines,Scandinavian Air Link,'8N',2590
CARRIER,Flight: Airlines,Scoot,TZ,2591
CARRIER,Flight: Airlines,ScotAirways,CB,2592
CARRIER,Flight: Airlines,Seaborne Airlines,BB,2593
CARRIER,Flight: Airlines,Senegal Airlines,DN,2594
CARRIER,Flight: Airlines,Servant Air,'8D',2595
CARRIER,Flight: Airlines,Servicios Aereos Profesionales - SAP,'5S',2596
CARRIER,Flight: Airlines,Severstal Air Company,D2,2597
CARRIER,Flight: Airlines,Shandong Airlines,SC,2598
CARRIER,Flight: Airlines,Shanghai Airlines,FM,2599
CARRIER,Flight: Airlines,Sharp Airlines,SH,2600
CARRIER,Flight: Airlines,Shovkoviy Shlyah Airlines,S8,2601
CARRIER,Flight: Airlines,Small Planet,S5,2602
CARRIER,Flight: Airlines,Sichuan Airlines,'3U',2603
CARRIER,Flight: Airlines,Blue Islands,SI,2604
CARRIER,Flight: Airlines,Silk Way Airlines,ZP,2605
CARRIER,Flight: Airlines,SilkAir,MI,2606
